cid,classification_system,category,subcategory,raw_path,source_tag,fetched_at
2576,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
2576,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
2707,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
2707,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
2712,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
2712,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
2789,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
2789,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
2802,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
2802,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
2809,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
2809,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
2811,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
2811,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
2816,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
2816,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
2997,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
2997,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
3016,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
3016,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
3261,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
3261,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
3284,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
3284,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
3299,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
3299,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
3369,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
3369,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
3380,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
3380,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
3393,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
3393,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
3563,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
3563,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
3958,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
3958,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4020,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
4020,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4041,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
4041,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4064,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
4064,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4192,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
4192,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4236,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
4236,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4496,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
4496,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4506,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
4506,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4616,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
4616,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4617,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
4617,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4723,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
4723,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4763,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
4763,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4771,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
4771,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4890,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
4890,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4999,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
4999,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
5210,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
5210,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
5391,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
5391,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
5556,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
5556,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
5719,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
5719,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
5732,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
5732,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
5735,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
5735,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
6151,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
6151,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
6519,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
6519,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
7029,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
7029,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
8271,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
8271,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
9034,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
9034,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10083,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
10083,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10100,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
10100,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10188,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
10188,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
13314,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
13314,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
14584,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
14584,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
16676,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
16676,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
17925,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
17925,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
21777,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
21777,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
25215,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
25215,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
31234,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
31264,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
31264,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
31640,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
31640,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
33746,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
33746,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
37367,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
37367,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
40391,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
40391,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
61810,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
61810,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
92786,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
104845,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
441278,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
441278,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
441457,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
441457,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
441457,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
441457,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
3033860,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
3033860,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
3038498,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
5281077,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
5281077,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
5361092,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
5361092,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
9867812,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
10130337,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
10130337,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
11250029,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
11250029,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
11658860,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
11658860,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
11708214,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
24965990,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
56944144,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
56944144,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
86294073,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
91801202,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
91801202,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
134823895,DEA Controlled Substances,Schedule IV,,hnid:4025058,DEA Schedule IV,2026-04-24T17:19:33+00:00
14373,DEA Controlled Substances,Schedule V,,hnid:4025059,DEA Schedule V,2026-04-24T17:19:33+00:00
14373,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
121892,DEA Controlled Substances,Schedule V,,hnid:4025059,DEA Schedule V,2026-04-24T17:19:33+00:00
219078,DEA Controlled Substances,Schedule V,,hnid:4025059,DEA Schedule V,2026-04-24T17:19:33+00:00
219078,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
5486971,DEA Controlled Substances,Schedule V,,hnid:4025059,DEA Schedule V,2026-04-24T17:19:33+00:00
5486971,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
6918305,DEA Controlled Substances,Schedule V,,hnid:4025059,DEA Schedule V,2026-04-24T17:19:33+00:00
9837243,DEA Controlled Substances,Schedule V,,hnid:4025059,DEA Schedule V,2026-04-24T17:19:33+00:00
9837243,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
11610526,DEA Controlled Substances,Schedule V,,hnid:4025059,DEA Schedule V,2026-04-24T17:19:33+00:00
11962412,DEA Controlled Substances,Schedule V,,hnid:4025059,DEA Schedule V,2026-04-24T17:19:33+00:00
227,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
227,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
227,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
240,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
240,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
240,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
807,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
807,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
999,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
999,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
999,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4374,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
4374,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
4374,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
5144,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
5144,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
5144,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
6329,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
6329,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
6329,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
6329,US DHS COI,Chemicals of Interest,,hnid:17060383,US DHS Chemicals of Interest,2026-04-24T17:19:33+00:00
6341,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
6341,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
6341,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
6341,US DHS COI,Chemicals of Interest,,hnid:17060383,US DHS Chemicals of Interest,2026-04-24T17:19:33+00:00
6587,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
6587,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
6587,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
6971,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
6971,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
6971,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
7028,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
7028,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
7028,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
7302,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
7302,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
8082,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
8082,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
8082,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
8082,US DHS COI,Chemicals of Interest,,hnid:17060383,US DHS Chemicals of Interest,2026-04-24T17:19:33+00:00
8223,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
8223,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
8223,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
8438,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
8438,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
8794,DEA Listed Chemicals,List I,,hnid:4025060,DEA List I,2026-04-24T17:19:33+00:00
8794,DEA Listed Chemicals,Listed Chemicals,,hnid:4025047,DEA Listed Chemicals (root),2026-04-24T17:19:33+00:00
